 Sounding NKX 20140527-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 291.19   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 291.19   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 291.30   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 291.15   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 290.81   1.97
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 290.26   3.30
  26.82200   19.20 224.60   0.00   0.00   1.00   0.00 288.17   7.61
  26.56000   20.00 224.00   0.00   0.00   1.00   0.00 288.11   7.78
  26.21300   21.10 223.80   0.00   0.00   1.00   0.00 288.01   8.02
  25.60300   23.20 220.50   0.00   0.00   1.00   0.00 287.83   8.37
  25.18600   24.70 221.00   0.00   0.00   1.00   0.00 287.74   8.63
  24.51900   27.40 217.80   0.00   0.00   2.00   0.00 287.56   9.04
  23.49000   32.20 217.40   0.00   0.00   1.00   0.00 287.36   9.74
  22.86000   35.60 214.80   0.00   0.00   1.00   0.00 287.16  10.06
  22.32000   38.80 212.60   0.00   0.00   2.00   0.00 287.04  10.30
  21.64100   43.30 212.70   0.00   0.00   1.00   0.00 286.98  10.68
  21.33600   45.50 212.70   0.00   0.00   1.00   0.00 286.91  10.88
  20.77500   49.80 209.40   0.00   0.00   2.00   0.00 286.75  11.10
  20.48500   52.20 210.20   0.00   0.00   2.00   0.00 286.73  11.27
  19.81200   58.30 207.20   0.00   0.00   2.00   0.01 286.61  11.57
  19.31700   63.20 207.40   0.00   0.00   3.00   0.01 286.66  11.89
  19.05400   66.00 205.00   0.00   0.00   3.00   0.01 286.64  11.99
  18.63200   70.80 205.20   0.00   0.00   3.00   0.01 286.77  12.21
  18.40700   73.50 203.60   0.00   0.00   3.00   0.01 286.84  12.29
  17.98900   78.80 206.40   0.00   0.00   4.00   0.01 287.10  12.70
  17.54900   84.80 203.20   0.00   0.00   4.00   0.01 287.17  12.95
  16.56000  100.00 206.00   0.00   0.00   4.00   0.01 288.03  13.95
  16.26700  105.00 205.60   0.00   0.00   4.00   0.01 288.26  14.28
  15.56000  118.00 208.40   0.00   0.00   3.00   0.01 289.04  15.34
  15.25900  124.00 208.00   0.00   0.00   4.00   0.01 289.33  15.77
  15.06500  128.00 209.40   0.00   0.00   4.00   0.01 289.60  16.14
  14.09000  150.00 211.20   0.00   0.00   5.00   0.01 290.74  18.09
  13.76700  158.00 211.80   0.00   0.00   5.00   0.01 291.24  18.81
  13.57300  163.00 213.20   0.00   0.00   6.00   0.01 291.60  19.38
  12.54000  192.00 216.00   0.00   0.00   8.00   0.01 293.51  22.96
  12.21700  202.00 218.20   0.00   0.00  10.00   0.01 294.22  24.62
  12.09200  206.00 216.60   0.00   0.00  13.00   0.01 294.36  25.15
  11.88700  212.80 217.10   0.00   0.00  15.00   0.01 295.01  26.14
  11.03600  243.00 223.20   0.01   0.00  14.00   0.02 298.78  32.49
  10.05800  281.40 231.90   0.01   0.00   8.00   0.02 304.05  42.27
   9.62000  300.00 234.60   0.02   0.00  10.00   0.02 306.33  47.36
   9.44900  307.50 235.80   0.02   0.00  11.00   0.02 307.36  49.68
   9.02100  327.00 239.20   0.04   0.00  13.00   0.03 310.29  56.49
   8.53400  350.20 243.10   0.09   0.00  21.00   0.05 314.58  66.81
   7.62000  397.30 251.90   0.13   0.00  13.00   0.08 325.09  88.01
   6.65400  452.00 260.00   0.11   0.00   6.00   0.12 335.30 107.69
   6.29100  474.00 262.20   0.15   0.00   7.00   0.12 338.23 114.86
   6.09600  486.20 262.50   0.43   0.00  19.00   0.14 339.95 119.91
   5.71100  511.00 266.00   0.38   0.00  13.00   0.15 345.77 132.79
   5.06100  555.00 271.20   0.76   0.00  18.00   0.18 355.42 154.72
   4.57200  589.90 274.50   0.96   0.00  18.00   0.18 362.75 172.33
   4.25100  614.00 276.80   1.12   0.00  18.00   0.18 367.66 183.75
   3.95200  637.00 278.50   1.18   0.00  17.00   0.20 371.56 193.64
   3.65800  660.20 279.80   2.65   0.00  35.00   0.20 375.91 205.11
   3.23500  695.00 283.80   2.45   0.00  25.00   0.20 385.10 225.75
   3.02200  713.00 284.30   3.74   0.00  37.00   0.28 387.67 234.19
   2.65300  745.00 286.90   4.87   0.00  41.00   0.28 396.40 252.80
   2.42900  765.00 289.30   3.44   0.00  25.00   0.34 402.65 264.03
   1.85700  818.00 293.50   4.23   0.00  24.00   0.50 413.55 287.39
   1.68900  834.00 294.10   6.03   0.00  33.00   0.50 415.42 294.45
   1.45400  857.00 295.50   5.35   0.00  27.00   0.50 418.41 305.05
   1.19400  883.00 296.10   6.35   0.00  31.00   0.50 419.31 314.24
   1.02800  900.00 296.90   6.22   0.00  29.00   0.76 419.49 320.67
   0.84600  919.00 296.10   8.40   0.00  41.00   0.80 415.22 325.21
   0.69500  935.00 294.10  11.69   0.00  64.00   0.80 405.92 326.74
   0.61300  944.00 288.30  12.42   0.00  96.00   0.80 394.13 318.36
   0.56800  949.00 287.10  11.90   0.00  99.00   0.80 392.91 315.71
   0.13700  998.00 290.80  13.68   0.00  91.00   0.00 404.50 341.13
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
