 Sounding NKX 20140902-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 293.20   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 293.21   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 293.32   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 293.16   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 292.83   1.96
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 292.30   3.28
  30.00000   13.20 234.20   0.00   0.00   0.03   0.00 291.57   5.28
  20.18500   55.60 212.60   0.00   0.00   2.00   0.01 288.13  11.84
  19.83400   58.80 214.20   0.00   0.00   2.00   0.01 288.03  12.12
  19.38400   63.20 209.80   0.00   0.00   3.00   0.01 287.70  12.32
  19.10800   66.10 209.00   0.00   0.00   4.00   0.01 287.57  12.42
  18.88200   68.60 205.80   0.00   0.00   4.00   0.01 287.45  12.40
  18.76000   70.00 205.40   0.00   0.00   4.00   0.01 287.44  12.39
  18.31400   75.40 204.40   0.00   0.00   7.00   0.01 287.41  12.49
  18.05200   78.80 202.00   0.00   0.00   8.00   0.01 287.38  12.50
  17.56500   85.60 200.40   0.00   0.00  11.00   0.01 287.57  12.56
  17.06400   93.20 201.80   0.00   0.00  13.00   0.01 287.96  12.95
  16.65000  100.00 200.20   0.00   0.00  12.00   0.01 288.23  13.22
  16.53400  102.00 201.00   0.00   0.00  15.00   0.01 288.37  13.32
  15.72500  117.00 202.00   0.00   0.00  15.00   0.01 289.39  14.31
  15.24000  126.90 203.90   0.00   0.00  13.00   0.01 290.26  15.14
  14.23000  150.00 209.80   0.00   0.00   7.00   0.01 292.42  17.63
  13.41100  171.00 214.60   0.00   0.00   7.00   0.01 294.41  20.43
  12.01000  213.00 223.80   0.00   0.00   4.00   0.01 298.44  27.24
  11.33400  236.00 227.00   0.01   0.00   9.00   0.01 300.38  32.17
  11.08500  245.00 227.80   0.01   0.00  10.00   0.01 301.12  34.53
  10.87000  253.00 228.20   0.03   0.00  25.00   0.01 301.94  37.29
  10.68800  260.00 229.80   0.04   0.00  36.00   0.01 302.98  41.01
  10.63600  262.00 229.40   0.08   0.00  64.00   0.01 303.29  42.38
   9.75400  298.10 237.80   0.09   0.00  32.00   0.02 312.08  62.27
   9.16800  324.00 243.60   0.09   0.00  20.00   0.02 318.10  72.91
   8.93000  335.00 245.40   0.07   0.00  13.00   0.03 320.14  76.62
   8.80200  341.00 246.20   0.15   0.00  25.00   0.03 321.36  78.84
   7.83800  389.00 255.00   0.14   0.00  11.00   0.05 332.82  98.10
   7.62000  400.50 256.30   0.18   0.00  13.00   0.05 335.25 102.27
   7.26200  420.00 259.00   0.09   0.00   5.00   0.08 339.19 108.25
   6.70600  451.60 263.40   0.14   0.00   6.00   0.10 344.92 117.57
   6.34700  473.00 266.40   0.42   0.00  14.00   0.10 349.69 127.35
   5.92600  499.00 270.00   0.35   0.00   9.00   0.12 355.85 140.50
   4.87700  568.50 276.40   0.48   0.00   8.00   0.15 369.25 167.56
   4.42900  601.00 279.10   0.72   0.00  10.00   0.15 375.82 180.41
   3.91000  640.00 283.50   0.67   0.00   7.00   0.16 384.81 197.07
   3.54100  669.00 285.50   0.33   0.00   3.00   0.16 388.70 205.61
   3.16100  700.00 287.10   1.80   0.00  15.00   0.21 392.71 216.80
   2.43800  762.00 292.20   2.78   0.00  17.00   0.23 405.56 251.90
   2.13400  789.60 294.20   3.31   0.00  18.00   0.33 409.79 266.46
   1.82900  817.90 295.00   5.00   0.00  26.00   0.41 411.67 280.21
   1.52400  847.20 296.40   3.96   0.00  19.00   0.41 413.11 293.38
   1.35300  864.00 295.30   4.89   0.00  25.00   0.41 410.78 296.51
   1.21900  877.40 295.80   5.24   0.00  26.00   0.41 411.19 300.73
   1.02700  897.00 296.90   2.15   0.00  10.00   0.59 410.96 306.37
   0.92100  908.00 295.90   2.84   0.00  14.00   0.65 408.69 306.75
   0.76000  925.00 295.80   6.25   0.00  31.00   0.65 404.06 309.49
   0.74400  926.70 295.20   7.40   0.00  38.00   0.65 402.01 309.38
   0.73900  927.20 295.00   7.70   0.00  40.00   0.65 401.22 309.27
   0.73500  927.70 294.80   7.99   0.00  42.00   0.65 400.49 309.13
   0.73000  928.20 294.50   8.41   0.00  45.00   0.65 399.35 308.90
   0.72600  928.70 293.70   9.28   0.00  52.00   0.65 398.15 308.31
   0.72100  929.20 293.00   9.93   0.00  58.00   0.65 396.83 307.44
   0.71600  929.70 292.30  10.52   0.00  64.00   0.65 395.50 306.51
   0.71200  930.20 291.60  11.04   0.00  70.00   0.65 394.40 305.61
   0.70700  930.70 290.80  11.43   0.00  76.00   0.65 393.17 304.43
   0.70200  931.20 290.10  11.82   0.00  82.00   0.65 392.09 303.27
   0.69800  931.70 289.40  12.17   0.00  88.00   0.65 391.32 302.25
   0.69300  932.20 288.90  12.47   0.00  93.00   0.65 390.76 301.18
   0.68900  932.70 288.70  12.59   0.00  95.00   0.65 390.50 300.55
   0.68400  933.20 288.50  12.70   0.00  97.00   0.65 390.25 299.96
   0.67900  933.70 288.30  12.80   0.00  99.00   0.65 390.06 299.49
   0.67500  934.30 288.20  12.85   0.00  99.99   0.65 390.01 299.29
   0.67000  934.80 288.20  12.85   0.00  99.99   0.65 391.20 316.34
   0.66500  935.30 288.30  12.93   0.00  99.99   0.65 392.02 326.84
   0.66100  935.80 288.30  12.93   0.00  99.99   0.65 392.58 334.13
   0.65600  936.30 288.30  12.80   0.00  99.00   0.65 393.34 341.97
   0.65200  936.80 288.40  12.88   0.00  99.00   0.65 394.00 347.46
   0.64700  937.30 288.40  12.88   0.00  99.00   0.65 394.77 353.34
   0.64200  937.80 288.50  12.96   0.00  99.00   0.65 395.62 358.38
   0.63800  938.30 288.50  12.96   0.00  99.00   0.65 396.29 361.83
   0.63300  938.80 288.50  12.96   0.00  99.00   0.65 397.25 365.48
   0.62800  939.40 288.60  13.04   0.00  99.00   0.65 398.37 368.66
   0.62400  939.90 288.60  12.91   0.00  98.00   0.65 399.32 370.83
   0.61900  940.40 288.70  12.99   0.00  98.00   0.65 400.69 373.23
   0.61500  940.90 288.70  12.99   0.00  98.00   0.65 401.89 374.88
   0.61000  941.40 288.80  13.07   0.00  98.00   0.65 403.63 376.73
   0.13700  995.00 292.90  14.47   0.00  85.00   0.00 416.83 394.34
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
