 Sounding NKX 20140609-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 298.09   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 298.09   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 298.20   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 298.04   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 297.71   1.96
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 297.16   3.27
  26.67600   19.80 223.20   0.00   0.00   1.00   0.00 295.02   7.46
  25.75600   22.80 222.80   0.00   0.00   1.00   0.00 294.78   8.09
  25.60300   23.40 221.60   0.00   0.00   1.00   0.00 294.72   8.19
  25.18800   24.90 218.40   0.00   0.00   2.00   0.00 294.59   8.41
  24.79000   26.50 218.80   0.00   0.00   2.00   0.00 294.53   8.70
  24.38400   28.20 217.80   0.00   0.00   2.00   0.00 294.45   9.01
  23.16500   34.20 215.30   0.00   0.00   2.00   0.00 294.22   9.85
  22.86000   35.90 215.10   0.00   0.00   2.00   0.00 294.19  10.06
  22.29100   39.30 215.80   0.00   0.00   1.00   0.00 294.12  10.50
  21.27300   46.20 212.80   0.00   0.00   2.00   0.00 293.81  11.14
  19.94500   57.20 210.40   0.00   0.00   2.00   0.01 293.41  11.96
  19.81200   58.50 208.40   0.00   0.00   2.00   0.01 293.35  11.99
  19.50700   61.50 207.60   0.00   0.00   2.00   0.01 293.32  12.08
  18.93000   67.60 206.80   0.00   0.00   3.00   0.01 293.26  12.37
  18.79800   69.10 204.80   0.00   0.00   3.00   0.01 293.22  12.38
  18.60100   71.40 205.60   0.00   0.00   4.00   0.01 293.25  12.47
  18.28800   75.20 203.40   0.00   0.00   4.00   0.01 293.24  12.56
  17.96000   79.50 204.00   0.00   0.00   5.00   0.01 293.32  12.73
  17.67800   83.40 201.60   0.00   0.00   5.00   0.01 293.34  12.79
  15.54500  119.50 204.30   0.00   0.00   4.00   0.01 295.12  14.55
  15.24000  125.70 205.90   0.00   0.00   5.00   0.01 295.53  15.01
  14.76600  136.00 206.40   0.00   0.00   6.00   0.01 296.13  15.75
  14.37700  145.00 209.20   0.00   0.00   8.00   0.01 296.76  16.68
  14.21100  149.00 208.60   0.00   0.00  11.00   0.01 296.94  17.08
  13.62200  164.00 210.00   0.00   0.00  13.00   0.01 298.02  18.73
  12.70500  190.00 214.80   0.01   0.00  35.00   0.01 300.85  23.81
  12.47600  197.00 217.00   0.01   0.00  31.00   0.01 301.88  25.89
  12.12900  208.00 219.20   0.02   0.00  42.00   0.01 303.56  29.48
  11.53200  228.00 224.80   0.01   0.00  12.00   0.01 306.61  35.17
  11.41700  232.00 225.20   0.01   0.00  18.00   0.01 307.07  36.12
  11.05500  245.00 227.80   0.02   0.00  22.00   0.01 308.99  40.00
  10.84000  253.00 229.20   0.02   0.00  15.00   0.01 310.18  42.33
  10.50000  266.00 231.40   0.01   0.00  10.00   0.01 311.92  45.44
  10.05100  284.00 234.40   0.03   0.00  15.00   0.01 314.55  50.18
   9.14400  322.90 242.20   0.05   0.00  12.00   0.02 321.70  63.37
   8.05600  376.00 251.60   0.08   0.00   8.00   0.04 331.26  81.83
   7.65600  397.00 253.20   0.16   0.00  15.00   0.04 334.82  89.84
   7.60000  400.00 253.60   0.17   0.00  15.00   0.06 335.58  91.18
   6.39000  469.00 264.40   0.10   0.00   4.00   0.08 350.52 116.47
   6.09600  487.00 265.90   0.32   0.00  11.00   0.10 353.84 123.27
   5.22100  544.00 274.10   0.26   0.00   5.00   0.11 368.17 148.59
   4.87700  567.70 276.20   0.12   0.00   2.00   0.12 371.96 155.41
   4.51100  594.00 278.50   0.14   0.00   2.00   0.12 375.19 161.71
   4.33400  607.00 278.80   0.14   0.00   2.00   0.12 376.32 164.46
   4.08200  626.00 280.30   0.16   0.00   2.00   0.13 378.34 168.86
   3.76000  651.00 281.30   0.50   0.00   6.00   0.13 380.42 176.36
   3.66000  659.00 280.90   1.46   0.00  18.00   0.15 381.18 180.45
   2.74300  735.00 289.80   1.70   0.00  12.00   0.19 404.08 229.89
   2.13400  789.30 295.50   1.58   0.00   8.00   0.26 417.79 257.07
   1.87800  813.00 297.80   2.26   0.00  10.00   0.34 422.01 269.01
   1.72900  827.00 297.50   5.77   0.00  26.00   0.34 422.44 276.88
   1.56100  843.00 299.30   3.68   0.00  15.00   0.34 426.24 288.67
   1.27300  871.00 301.10   3.26   0.00  12.00   0.39 429.10 301.99
   0.91400  907.10 302.00   3.14   0.00  11.00   0.54 427.62 313.58
   0.78900  920.00 300.50   9.19   0.00  35.00   0.54 422.01 316.27
   0.71500  927.70 299.30  10.07   0.00  41.00   0.54 416.29 318.31
   0.69500  929.80 298.80  10.51   0.00  44.00   0.54 414.07 318.58
   0.67500  931.90 297.80  10.61   0.00  47.00   0.54 411.29 318.06
   0.65500  934.00 296.80  10.88   0.00  51.00   0.54 408.76 317.15
   0.63500  936.10 296.20  10.92   0.00  53.00   0.54 406.78 316.57
   0.61500  938.20 295.80  10.68   0.00  53.00   0.54 404.86 316.34
   0.59500  940.40 295.00  10.97   0.00  57.00   0.54 402.43 315.69
   0.57500  942.60 294.10  11.51   0.00  63.00   0.54 399.84 314.72
   0.55600  944.70 293.10  11.71   0.00  68.00   0.54 397.28 313.48
   0.53600  946.90 292.10  12.02   0.00  74.00   0.54 394.77 312.08
   0.51600  949.10 291.10  12.25   0.00  80.00   0.54 392.38 310.63
   0.49600  951.30 290.10  12.40   0.00  86.00   0.54 390.22 309.17
   0.47600  953.50 289.20  12.43   0.00  91.00   0.54 388.48 307.79
   0.45600  955.70 288.60  12.38   0.00  94.00   0.54 387.28 306.82
