 Sounding NKX 20170624-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 280.79   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 280.79   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 280.91   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 280.75   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 280.41   1.97
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 279.86   3.31
  30.00000   13.20 234.20   0.00   0.00   0.04   0.00 279.04   5.36
  25.00000   27.70 224.20   0.00   0.00   0.24   0.00 277.84   8.36
  19.20200   65.50 205.70   0.00   0.00   3.00   0.01 275.71  11.61
  18.80000   70.00 205.20   0.00   0.00   3.00   0.01 275.79  11.74
  18.28800   76.20 205.40   0.00   0.00   4.00   0.01 275.88  12.07
  18.01900   79.70 203.00   0.00   0.00   6.00   0.01 275.89  12.17
  17.75500   83.30 204.00   0.00   0.00   7.00   0.01 276.01  12.36
  17.56500   86.00 202.60   0.00   0.00   8.00   0.01 276.05  12.48
  17.28100   90.20 203.20   0.00   0.00  10.00   0.01 276.21  12.73
  16.67000  100.00 200.40   0.00   0.00  15.00   0.01 276.52  13.16
  16.55400  102.00 201.00   0.00   0.00  15.00   0.01 276.65  13.27
  16.27300  107.00 200.20   0.00   0.00  15.00   0.01 276.98  13.50
  16.00400  112.00 202.40   0.00   0.00  13.00   0.01 277.43  13.90
  15.69500  118.00 202.20   0.00   0.00  11.00   0.01 277.87  14.33
  15.24000  127.30 205.50   0.00   0.00   9.00   0.01 278.75  15.23
  14.93300  134.00 207.00   0.00   0.00  11.00   0.01 279.25  16.00
  14.75600  138.00 206.20   0.00   0.00  12.00   0.01 279.51  16.36
  14.49800  144.00 207.80   0.00   0.00  13.00   0.01 280.06  17.02
  14.41400  146.00 207.20   0.00   0.00  13.00   0.01 280.21  17.22
  14.32600  148.10 207.60   0.00   0.00  12.00   0.01 280.44  17.43
  14.21000  151.00 208.20   0.00   0.00  11.00   0.01 280.76  17.73
  13.29300  175.00 216.80   0.00   0.00   6.00   0.01 283.58  21.49
  13.04500  182.00 217.20   0.00   0.00   6.00   0.01 284.18  22.56
  12.44000  200.00 221.60   0.00   0.00   4.00   0.01 286.08  25.50
  11.55000  229.00 226.80   0.01   0.00   6.00   0.01 289.17  31.14
  10.96000  250.00 231.80   0.01   0.00   4.00   0.02 291.71  36.20
  10.30700  275.00 235.60   0.02   0.00   8.00   0.02 294.66  43.38
   9.79500  296.00 240.00   0.01   0.00   3.00   0.03 297.32  49.46
   9.17500  323.00 243.60   0.02   0.00   4.00   0.03 299.84  56.25
   8.97900  332.00 243.80   0.04   0.00   8.00   0.04 300.60  59.06
   8.53400  353.10 247.00   0.04   0.00   6.00   0.04 303.16  66.70
   8.35400  362.00 248.20   0.25   0.00  35.00   0.04 304.35  72.59
   8.13500  373.00 249.80   0.39   0.00  48.00   0.05 306.40  84.19
   7.92500  383.80 251.10   0.59   0.00  65.00   0.07 308.63  94.36
   7.82600  389.00 251.40   0.22   0.00  24.00   0.07 309.56  97.34
   7.62000  400.00 252.80   0.34   0.00  33.00   0.07 311.39 102.00
   7.51000  406.00 253.40   0.76   0.00  69.00   0.07 312.62 105.74
   7.43700  410.00 254.20   0.40   0.00  34.00   0.07 313.55 108.31
   7.31500  416.80 254.70   0.65   0.00  53.00   0.07 314.69 111.77
   7.08100  430.00 256.20   0.95   0.00  69.00   0.12 317.82 120.06
   6.80500  446.00 258.80   0.93   0.00  55.00   0.14 322.21 130.38
   6.70600  451.90 259.20   1.13   0.00  65.00   0.14 323.42 133.70
   6.40100  470.30 261.00   1.72   0.00  86.00   0.14 328.53 145.16
   6.27700  478.00 261.80   1.64   0.00  77.00   0.14 331.31 150.19
   6.19700  483.00 262.60   1.18   0.00  52.00   0.14 333.05 152.94
   6.09600  489.40 263.20   1.16   0.00  49.00   0.15 334.80 155.64
   5.93000  500.00 264.60   1.08   0.00  41.00   0.17 337.93 160.11
   5.48600  529.20 268.50   1.15   0.00  33.00   0.17 346.20 172.49
   5.18200  549.90 271.10   1.55   0.00  37.00   0.19 351.83 181.84
   4.84100  574.00 273.90   2.40   0.00  47.00   0.21 358.84 194.39
   3.65800  662.50 284.40   3.35   0.00  33.00   0.25 388.20 242.55
   2.74300  738.20 292.40   4.30   0.00  26.00   0.32 411.53 281.75
   2.13400  791.90 297.50   4.88   0.00  22.00   0.52 425.88 309.20
   1.51900  850.00 302.80   5.66   0.00  19.00   0.58 437.42 339.49
   1.27100  874.00 304.50   1.96   0.00   6.00   0.58 438.09 348.39
   0.99900  901.00 303.90   0.95   0.00   3.00   0.92 434.46 350.68
   0.83300  918.00 301.30   6.31   0.00  23.00   0.92 428.15 348.49
