 Sounding NKX 20140617-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 284.75   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 284.75   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 284.86   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 284.70   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 284.36   1.96
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 283.79   3.27
  28.95600   14.30 229.60   0.00   0.00   1.00   0.00 282.53   6.41
  27.60000   17.50 228.80   0.00   0.00   1.00   0.00 282.24   7.69
  27.12200   18.80 227.00   0.00   0.00   1.00   0.00 282.10   8.10
  26.94700   19.30 227.80   0.00   0.00   1.00   0.00 282.06   8.26
  25.84800   22.80 222.40   0.00   0.00   1.00   0.00 281.73   9.03
  24.38400   28.50 222.60   0.00   0.00   1.00   0.00 281.45  10.13
  24.06000   30.00 220.80   0.00   0.00   1.00   0.00 281.32  10.36
  23.54500   32.50 217.60   0.00   0.00   2.00   0.00 281.19  10.65
  23.16500   34.50 218.60   0.00   0.00   1.00   0.00 281.17  10.91
  22.86000   36.20 218.20   0.00   0.00   1.00   0.00 281.11  11.12
  22.18700   40.20 216.40   0.00   0.00   2.00   0.00 281.00  11.58
  21.33600   46.00 217.20   0.00   0.00   1.00   0.00 280.90  12.29
  21.03100   48.20 216.90   0.00   0.00   1.00   0.00 280.78  12.54
  20.73700   50.50 214.00   0.00   0.00   2.00   0.00 280.66  12.69
  20.09900   55.90 215.00   0.00   0.00   1.00   0.01 280.55  13.15
  19.82500   58.40 211.80   0.00   0.00   2.00   0.01 280.44  13.25
  19.08200   65.80 213.20   0.00   0.00   1.00   0.01 280.41  13.82
  18.98800   66.80 211.00   0.00   0.00   2.00   0.01 280.34  13.85
  18.73500   69.60 209.60   0.00   0.00   2.00   0.01 280.33  13.91
  18.55300   71.70 210.60   0.00   0.00   2.00   0.01 280.40  14.03
  18.25800   75.20 212.80   0.00   0.00   2.00   0.01 280.32  14.41
  18.09600   77.20 209.40   0.00   0.00   3.00   0.01 280.09  14.47
