 Sounding NKX 20170714-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 280.61   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 280.61   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 280.72   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 280.56   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 280.22   1.98
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 279.67   3.33
  30.00000   13.20 234.20   0.00   0.00   0.05   0.00 278.83   5.42
  23.48600   33.20 218.60   0.00   0.00   1.00   0.00 276.88   9.59
  22.86000   36.60 215.70   0.00   0.00   1.00   0.00 276.72   9.87
  22.55500   38.50 216.20   0.00   0.00   1.00   0.00 276.71  10.05
  22.10500   41.30 217.20   0.00   0.00   1.00   0.00 276.61  10.42
  21.71900   43.90 215.40   0.00   0.00   1.00   0.00 276.42  10.68
  21.41400   46.10 212.00   0.00   0.00   1.00   0.00 276.29  10.75
  20.91000   50.00 213.60   0.00   0.00   1.00   0.00 276.25  11.04
  20.72600   51.50 212.80   0.00   0.00   1.00   0.00 276.16  11.15
  20.14000   56.60 208.60   0.00   0.00   1.00   0.01 275.94  11.29
  19.61000   61.70 209.60   0.00   0.00   1.00   0.02 275.98  11.60
  18.89800   69.30 206.10   0.00   0.00   2.00   0.02 275.85  11.94
  18.76300   70.90 204.80   0.00   0.00   3.00   0.02 275.84  11.96
  18.59300   73.00 204.30   0.00   0.00   3.00   0.02 275.88  12.00
  18.17700   78.20 203.20   0.00   0.00   4.00   0.02 276.05  12.16
  17.77700   83.60 205.40   0.00   0.00   6.00   0.02 276.31  12.58
  16.53600  103.00 200.40   0.00   0.00  15.00   0.02 276.80  13.56
  16.14900  110.00 202.20   0.00   0.00  18.00   0.02 277.31  14.09
  15.83600  116.00 200.60   0.00   0.00  21.00   0.02 277.66  14.46
  15.24000  128.30 202.50   0.00   0.00  18.00   0.01 278.90  15.42
  14.30000  150.00 209.80   0.00   0.00   5.00   0.01 281.32  17.88
  13.05200  183.00 217.40   0.00   0.00   4.00   0.01 284.69  22.15
  12.48000  200.00 221.60   0.00   0.00   3.00   0.01 286.58  24.81
  12.06900  213.00 225.00   0.00   0.00   3.00   0.02 288.01  27.13
  11.67800  226.00 227.20   0.00   0.00   3.00   0.02 289.35  29.56
  11.00000  250.00 232.40   0.00   0.00   3.00   0.02 292.06  34.75
  10.10000  285.00 238.80   0.02   0.00   7.00   0.03 296.50  45.94
   9.23400  322.00 246.20   0.01   0.00   2.00   0.03 300.75  57.62
   9.14400  326.10 246.00   0.02   0.00   4.00   0.04 300.87  58.66
   8.83900  340.10 245.70   0.10   0.00  18.00   0.05 301.83  65.12
   8.55100  354.00 247.20   0.21   0.00  32.00   0.06 304.31  75.28
   7.92500  385.50 253.30   0.23   0.00  21.00   0.09 311.72  94.92
   7.65000  400.00 255.60   0.30   0.00  23.00   0.09 314.77 102.68
   7.31500  418.10 258.30   0.32   0.00  20.00   0.11 318.34 111.97
   6.90800  441.00 261.00   0.66   0.00  33.00   0.17 322.65 124.39
   6.09600  489.50 266.90   1.28   0.00  41.00   0.19 333.44 153.97
   5.86700  504.00 268.60   1.27   0.00  36.00   0.21 335.70 162.41
   5.57700  523.00 267.20   3.02   0.00  95.00   0.21 336.51 171.46
   5.48600  529.00 268.00   3.03   0.00  90.00   0.22 338.80 176.28
   4.96500  565.00 272.60   3.64   0.00  78.00   0.26 352.01 202.89
   4.83900  574.00 273.80   3.65   0.00  72.00   0.26 355.07 208.94
   4.57200  593.30 275.30   4.49   0.00  80.00   0.26 360.72 219.94
   4.28100  615.00 277.50   4.23   0.00  65.00   0.26 368.53 232.45
   4.00700  636.00 279.90   3.73   0.00  49.00   0.28 375.81 242.66
   3.65800  663.30 282.90   4.25   0.00  46.00   0.28 384.91 255.53
   3.21000  700.00 286.80   3.89   0.00  33.00   0.35 396.41 272.33
   2.74300  739.50 290.40   3.82   0.00  26.00   0.40 406.79 288.68
   2.13400  794.00 294.80   5.33   0.00  28.00   0.51 419.10 311.49
   1.92900  813.00 296.50   3.98   0.00  19.00   0.72 422.16 319.75
   1.82900  822.40 296.20   4.95   0.00  24.00   0.72 421.74 322.01
   1.54200  850.00 296.30   7.46   0.00  36.00   0.72 421.96 329.72
   1.21900  882.00 296.80   8.11   0.00  38.00   0.72 422.82 340.03
   1.10100  894.00 297.90   3.41   0.00  15.00   0.91 424.15 344.21
   0.91400  913.30 297.80   5.19   0.00  23.00   1.14 422.78 347.40
   0.74600  931.00 296.80  10.67   0.00  50.00   1.14 418.07 349.70
   0.67300  938.90 295.60  10.56   0.00  53.00   1.14 413.48 349.57
