 Sounding NKX 20150501-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 281.05   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 281.06   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 281.17   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 281.01   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 280.66   1.96
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 280.08   3.26
  27.73700   16.30 224.40   0.00   0.00   1.00   0.00 278.30   6.63
  27.43200   17.10 222.40   0.00   0.00   1.00   0.00 278.24   6.78
  26.42000   20.00 222.60   0.00   0.00   1.00   0.00 278.07   7.41
  26.16600   20.80 220.80   0.00   0.00   1.00   0.00 278.00   7.56
  25.86300   21.80 221.00   0.00   0.00   1.00   0.00 277.93   7.74
  25.49300   23.10 217.60   0.00   0.00   1.00   0.00 277.84   7.91
  24.71600   26.10 218.60   0.00   0.00   1.00   0.00 277.79   8.35
  24.38400   27.50 218.10   0.00   0.00   1.00   0.00 277.74   8.57
  23.36000   32.30 217.00   0.00   0.00   1.00   0.00 277.54   9.25
  22.86000   35.00 215.10   0.00   0.00   1.00   0.00 277.40   9.54
  22.20700   38.80 212.60   0.00   0.00   1.00   0.00 277.30   9.82
  21.65300   42.40 213.80   0.00   0.00   1.00   0.00 277.27  10.18
  21.33600   44.60 211.40   0.00   0.00   1.00   0.00 277.20  10.32
  20.72600   49.20 211.50   0.00   0.00   1.00   0.00 277.21  10.66
  20.42200   51.70 211.40   0.00   0.00   1.00   0.00 277.19  10.85
  20.05000   54.90 211.00   0.00   0.00   1.00   0.00 277.14  11.09
  19.96100   55.70 208.80   0.00   0.00   1.00   0.01 277.13  11.10
  19.25000   62.50 212.40   0.00   0.00   1.00   0.01 277.33  11.73
  18.89800   66.20 210.40   0.00   0.00   2.00   0.01 277.21  12.02
  18.34600   72.40 206.60   0.00   0.00   2.00   0.01 277.21  12.21
  17.67800   80.80 209.20   0.00   0.00   1.00   0.01 277.63  12.76
  17.40600   84.50 208.80   0.00   0.00   2.00   0.01 277.77  13.02
  17.12300   88.50 211.00   0.00   0.00   1.00   0.01 277.97  13.41
  15.95100  107.00 210.80   0.00   0.00   2.00   0.01 278.34  14.77
  15.72400  111.00 211.80   0.00   0.00   2.00   0.01 278.43  15.11
  15.61300  113.00 210.60   0.00   0.00   2.00   0.01 278.43  15.22
  15.24000  120.00 211.50   0.00   0.00   2.00   0.01 278.60  15.69
  14.89000  127.00 209.80   0.00   0.00   2.00   0.00 278.66  15.99
  14.55900  134.00 210.20   0.00   0.00   2.00   0.00 278.93  16.32
  12.96800  173.00 214.40   0.00   0.00   6.00   0.01 280.59  19.70
  12.28300  193.00 213.00   0.00   0.00  17.00   0.01 281.31  21.93
  12.06000  200.00 214.40   0.00   0.00  17.00   0.01 281.86  23.03
  11.75300  210.00 214.60   0.00   0.00  17.00   0.01 282.57  24.49
  10.93100  239.00 219.80   0.00   0.00   6.00   0.01 285.13  28.52
  10.64000  250.00 221.20   0.00   0.00   8.00   0.01 285.99  30.02
  10.02300  275.00 225.00   0.01   0.00  14.00   0.01 288.23  34.84
   9.90500  280.00 226.00   0.03   0.00  39.00   0.01 288.72  36.71
   9.83500  283.00 225.40   0.06   0.00  82.00   0.01 289.04  38.57
   9.56200  295.00 228.00   0.07   0.00  72.00   0.01 291.46  46.38
   9.27200  308.00 230.60   0.11   0.00  78.00   0.01 294.17  53.51
   8.94700  323.00 233.40   0.11   0.00  63.00   0.02 297.51  60.74
   8.65500  337.00 235.40   0.16   0.00  72.00   0.02 300.87  66.76
   8.53200  343.00 236.60   0.13   0.00  54.00   0.02 302.59  69.25
   8.33100  353.00 238.40   0.07   0.00  25.00   0.03 304.92  72.34
   7.62000  390.10 244.70   0.07   0.00  14.00   0.04 312.26  81.88
   7.26200  410.00 248.20   0.06   0.00   9.00   0.05 315.94  86.99
   6.78000  438.00 252.80   0.10   0.00  10.00   0.07 320.87  94.96
   6.09600  480.10 258.30   0.24   0.00  15.00   0.09 328.92 110.15
   5.47400  521.00 263.00   0.26   0.00  11.00   0.10 337.62 125.48
   4.57200  584.40 270.90   0.12   0.00   3.00   0.11 349.16 144.51
   4.26700  607.40 273.00   0.14   0.00   3.00   0.11 351.59 150.05
   3.77200  646.00 274.80   0.98   0.00  18.00   0.12 355.26 164.27
   3.39300  677.00 276.50   2.92   0.00  48.00   0.12 360.51 186.18
   3.12000  700.00 278.90   3.00   0.00  42.00   0.16 367.01 204.02
   2.66200  740.00 282.90   2.96   0.00  32.00   0.17 377.42 227.24
   2.43800  760.20 284.30   2.52   0.00  25.00   0.17 381.14 235.79
   2.13400  788.30 285.60   3.29   0.00  30.00   0.28 385.67 245.73
   1.49700  850.00 290.80   3.76   0.00  25.00   0.30 399.67 272.11
   1.08300  892.00 293.90   4.15   0.00  23.00   0.44 406.85 289.32
   0.76900  925.00 295.30   3.92   0.00  20.00   0.48 409.47 300.28
   0.51000  953.00 296.80   4.69   0.00  22.00   0.48 410.09 309.75
   0.34700  971.00 296.10   5.53   0.00  27.00   0.48 404.95 313.12
   0.24100  983.00 293.30   6.97   0.00  40.00   0.48 396.25 310.75
   0.19700  988.00 290.10  12.55   0.00  87.00   0.48 389.89 306.33
   0.15400  993.00 288.50  12.70   0.00  97.00   0.48 385.69 303.58
   0.13700  995.00 286.90  11.04   0.00  93.00   0.00 383.84 301.58
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
