 Sounding NKX 20150828-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 291.76   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 291.76   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 291.87   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 291.70   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 291.33   1.98
  33.52800    7.30 236.10   0.00   0.00   1.00   0.00 290.18   4.59
  33.24200    7.60 236.20   0.00   0.00   1.00   0.00 290.11   4.84
  33.06400    7.80 233.40   0.00   0.00   1.00   0.00 290.07   4.96
  32.40000    8.60 231.80   0.00   0.00   1.00   0.00 289.98   5.38
  31.69900    9.50 231.40   0.00   0.00   1.00   0.00 289.88   5.83
  31.09000   10.40 231.10   0.00   0.00   1.00   0.00 289.79   6.25
  30.17500   11.90 230.50   0.00   0.00   1.00   0.00 289.62   6.92
  29.20800   13.80 227.00   0.00   0.00   1.00   0.00 289.42   7.57
  28.95600   14.30 226.80   0.00   0.00   1.00   0.00 289.38   7.73
  28.10200   16.30 226.00   0.00   0.00   1.00   0.00 289.26   8.31
  27.78300   17.10 227.40   0.00   0.00   1.00   0.00 289.20   8.57
  27.48000   17.90 224.60   0.00   0.00   1.00   0.00 289.11   8.77
  27.12700   18.90 224.50   0.00   0.00   1.00   0.00 289.06   9.00
  25.86200   22.90 223.40   0.00   0.00   1.00   0.00 288.77   9.92
  25.60300   23.80 221.60   0.00   0.00   1.00   0.00 288.68  10.09
  24.99400   26.20 220.70   0.00   0.00   1.00   0.00 288.53  10.46
  24.51500   28.20 217.40   0.00   0.00   1.00   0.00 288.43  10.70
  24.38400   28.80 217.70   0.00   0.00   1.00   0.00 288.44  10.76
  23.95100   30.80 219.20   0.00   0.00   1.00   0.00 288.42  11.08
  23.77400   31.70 219.00   0.00   0.00   1.00   0.00 288.38  11.22
  23.47000   33.20 218.10   0.00   0.00   1.00   0.00 288.29  11.43
  22.93900   36.10 215.20   0.00   0.00   1.00   0.00 288.20  11.70
  22.66400   37.70 217.20   0.00   0.00   1.00   0.00 288.21  11.90
  22.04200   41.60 214.80   0.00   0.00   1.00   0.00 288.08  12.30
  21.57400   44.80 216.20   0.00   0.00   1.00   0.00 288.05  12.67
  21.07200   48.50 214.60   0.00   0.00   1.00   0.00 287.90  13.02
  20.88000   50.00 215.60   0.00   0.00   1.00   0.00 287.85  13.18
  20.51500   53.00 212.60   0.00   0.00   1.00   0.00 287.67  13.36
  20.11700   56.50 212.20   0.00   0.00   1.00   0.01 287.55  13.55
  19.72500   60.20 209.20   0.00   0.00   1.00   0.02 287.47  13.69
  19.30200   64.50 210.20   0.00   0.00   2.00   0.02 287.54  13.97
  18.89800   68.90 209.00   0.00   0.00   2.00   0.02 287.44  14.26
  18.61300   72.20 205.00   0.00   0.00   2.00   0.02 287.37  14.26
  17.19100   91.40 207.20   0.00   0.00   7.00   0.02 288.03  15.42
  16.53200  102.00 203.00   0.00   0.00  11.00   0.02 288.11  15.83
  16.36000  105.00 203.80   0.00   0.00  12.00   0.02 288.26  15.98
  16.13800  109.00 202.60   0.00   0.00  13.00   0.02 288.41  16.13
  15.92500  113.00 203.40   0.00   0.00  14.00   0.02 288.62  16.36
  15.87200  114.00 201.60   0.00   0.00  13.00   0.02 288.65  16.36
  15.42100  123.00 205.00   0.00   0.00  17.00   0.02 289.39  17.05
  15.27700  126.00 204.20   0.00   0.00  19.00   0.02 289.54  17.29
  15.13700  129.00 204.80   0.00   0.00  19.00   0.01 289.74  17.55
  14.95500  133.00 203.60   0.00   0.00  19.00   0.01 290.00  17.78
  14.39400  146.00 208.00   0.00   0.00  21.00   0.01 291.26  19.25
  14.19000  151.00 207.80   0.00   0.00  28.00   0.01 291.64  19.90
  13.72200  163.00 209.60   0.00   0.00  28.00   0.01 292.89  21.63
  13.14100  179.00 214.20   0.01   0.00  26.00   0.01 294.92  24.73
  12.49700  198.20 217.50   0.01   0.00  19.00   0.02 297.26  28.59
  11.59100  228.00 225.00   0.01   0.00  12.00   0.02 301.41  35.23
  10.98000  250.00 229.00   0.01   0.00  10.00   0.02 304.30  40.40
  10.36300  273.50 234.40   0.02   0.00   8.00   0.03 307.70  46.68
   9.75400  298.60 239.10   0.05   0.00  17.00   0.03 311.45  55.90
   9.58200  306.00 239.80   0.12   0.00  36.00   0.03 312.87  60.18
   9.46800  311.00 241.00   0.07   0.00  19.00   0.04 314.09  63.01
   8.70700  346.00 247.80   0.08   0.00  12.00   0.06 320.97  77.26
   7.69600  397.00 255.80   0.17   0.00  13.00   0.09 330.72  98.06
   7.62000  401.10 256.30   0.18   0.00  13.00   0.09 331.43  99.87
   7.31500  417.60 258.20   0.24   0.00  15.00   0.13 334.49 107.18
   6.70600  452.40 262.80   0.30   0.00  13.00   0.17 341.36 122.73
   6.54400  462.00 263.20   0.38   0.00  16.00   0.17 342.91 126.73
   6.09600  489.40 266.60   0.49   0.00  16.00   0.20 348.99 139.42
   5.48600  528.90 271.30   0.51   0.00  12.00   0.21 357.03 157.01
   5.27600  543.00 272.60   0.51   0.00  11.00   0.21 358.89 162.61
   4.98600  563.00 272.80   2.22   0.00  47.00   0.25 361.10 172.91
   4.54200  595.00 275.50   1.19   0.00  21.00   0.26 367.96 190.79
   3.93500  641.00 279.30   4.47   0.00  61.00   0.28 378.43 216.67
   3.50800  675.00 282.30   5.52   0.00  62.00   0.28 388.63 241.31
   3.33600  689.00 283.90   4.92   0.00  50.00   0.28 393.06 250.38
   3.04800  713.10 285.50   6.86   0.00  63.00   0.38 399.13 263.85
   2.74300  739.10 287.90   7.83   0.00  62.00   0.40 407.79 280.78
   2.13400  793.30 293.00   8.39   0.00  49.00   0.64 425.76 314.05
   1.54000  850.00 297.90   8.85   0.00  39.00   0.71 442.48 345.88
   1.17400  886.00 301.30   7.41   0.00  27.00   0.94 451.47 365.13
   0.79100  925.00 302.90   7.19   0.00  24.00   1.13 453.38 379.44
   0.67700  937.00 302.10   7.74   0.00  27.00   1.13 451.12 380.91
   0.38800  968.00 302.50   6.74   0.00  23.00   1.13 448.04 387.34
   0.27900  980.00 300.80  11.21   0.00  42.00   1.13 440.90 386.38
   0.23400  985.00 298.10  14.92   0.00  65.00   1.13 434.59 382.16
   0.18100  991.00 296.80  16.00   0.00  75.00   1.13 430.17 379.12
   0.13700  996.00 294.50  15.70   0.00  84.00   0.00 425.97 374.94
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00*******   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
