 Sounding NKX 20170908-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 284.99   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 284.99   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 285.10   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 284.94   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 284.61   1.97
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 284.07   3.30
  30.00000   13.20 234.20   0.00   0.00   0.04   0.00 283.28   5.34
  22.45100   38.80 217.60   0.00   0.00   1.00   0.00 280.99  10.22
  22.03900   41.40 215.20   0.00   0.00   1.00   0.00 280.87  10.38
  21.33600   46.30 214.70   0.00   0.00   1.00   0.00 280.79  10.74
  20.85000   50.00 214.40   0.00   0.00   1.00   0.00 280.71  11.05
  20.15300   55.90 213.40   0.00   0.00   1.00   0.00 280.56  11.50
  19.96500   57.60 214.80   0.00   0.00   1.00   0.01 280.50  11.69
  19.81200   59.00 213.10   0.00   0.00   1.00   0.01 280.39  11.80
  19.50700   62.00 210.10   0.00   0.00   2.00   0.01 280.24  11.91
  19.05400   66.80 207.00   0.00   0.00   2.00   0.01 280.23  11.98
  18.85800   69.00 208.60   0.00   0.00   2.00   0.01 280.32  12.11
  18.77000   70.00 208.40   0.00   0.00   2.00   0.01 280.33  12.18
  18.48800   73.30 208.60   0.00   0.00   3.00   0.01 280.34  12.41
  18.11700   77.90 207.20   0.00   0.00   5.00   0.01 280.27  12.71
  17.99400   79.50 205.00   0.00   0.00   5.00   0.01 280.25  12.73
  17.38300   88.00 205.20   0.00   0.00   7.00   0.01 280.47  13.14
  17.10400   92.20 202.00   0.00   0.00   7.00   0.01 280.54  13.21
  16.62000  100.00 204.20   0.00   0.00   7.00   0.01 281.07  13.63
  16.50200  102.00 203.40   0.00   0.00   7.00   0.01 281.17  13.74
  15.72800  116.00 207.40   0.00   0.00   6.00   0.01 282.19  14.98
  15.47200  121.00 206.80   0.00   0.00   6.00   0.01 282.43  15.38
  14.93500  132.20 208.70   0.00   0.00   7.00   0.01 283.16  16.42
  14.76000  136.00 208.40   0.00   0.00   7.00   0.01 283.38  16.74
  14.28400  147.00 209.60   0.00   0.00   6.00   0.01 284.21  17.70
  14.02100  153.30 211.50   0.00   0.00   5.00   0.01 284.80  18.39
  12.77200  187.00 219.20   0.00   0.00   8.00   0.01 287.73  23.61
  12.60200  192.00 218.80   0.00   0.00  12.00   0.01 288.03  24.58
  12.34000  200.00 219.80   0.01   0.00  14.00   0.01 288.73  26.32
  12.05700  209.00 220.40   0.01   0.00  17.00   0.02 289.61  28.38
   9.63000  300.00 239.40   0.03   0.00   8.00   0.02 303.09  53.87
   9.26300  316.00 241.60   0.04   0.00  10.00   0.03 305.33  59.26
