 Sounding NKX 20150710-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 268.86   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 268.87   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 268.98   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 268.82   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 268.49   1.97
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 267.96   3.30
  30.00000   13.20 234.20   0.00   0.00   0.04   0.00 267.21   5.34
  21.24000   47.30 214.80   0.00   0.00   1.00   0.00 264.69  10.91
  20.89000   50.00 215.40   0.00   0.00   1.00   0.00 264.68  11.11
  20.72600   51.30 215.40   0.00   0.00   1.00   0.01 264.64  11.22
  19.36400   63.80 210.40   0.00   0.00   2.00   0.01 264.48  11.99
  18.79000   70.00 211.60   0.00   0.00   2.00   0.01 264.72  12.51
  18.67500   71.30 212.60   0.00   0.00   1.00   0.01 264.76  12.65
  18.05500   78.80 210.20   0.00   0.00   2.00   0.01 264.76  13.15
  17.77100   82.50 210.80   0.00   0.00   2.00   0.01 264.80  13.42
  17.61000   84.70 207.80   0.00   0.00   2.00   0.01 264.76  13.45
  17.43200   87.20 207.40   0.00   0.00   2.00   0.01 264.90  13.47
  16.98500   93.80 210.20   0.00   0.00   2.00   0.01 265.37  13.97
  16.59000  100.00 210.60   0.00   0.00   2.00   0.01 265.67  14.49
  16.05600  109.00 212.60   0.00   0.00   2.00   0.01 266.11  15.36
  15.61600  117.00 211.60   0.00   0.00   2.00   0.01 266.38  15.94
  15.10500  127.00 214.20   0.00   0.00   2.00   0.01 266.96  16.89
  14.93500  130.50 213.90   0.00   0.00   2.00   0.01 267.06  17.20
  14.63000  137.00 214.70   0.00   0.00   2.00   0.01 267.32  17.78
  14.36100  143.00 214.20   0.00   0.00   3.00   0.01 267.52  18.25
  14.06000  150.00 215.40   0.00   0.00   3.00   0.01 267.89  18.94
  13.85300  155.00 216.20   0.00   0.00   3.00   0.01 268.08  19.49
  13.73200  158.00 215.60   0.00   0.00   4.00   0.01 268.15  19.77
  13.41100  166.20 216.00   0.00   0.00   7.00   0.01 268.48  20.73
  13.34500  168.00 215.40   0.00   0.00   8.00   0.01 268.54  20.93
  12.90900  180.00 216.60   0.00   0.00   9.00   0.01 269.27  22.62
  12.84000  182.00 216.20   0.00   0.00   9.00   0.01 269.37  22.87
  12.24000  200.00 218.80   0.01   0.00  14.00   0.01 270.82  26.01
  11.80300  214.00 220.00   0.01   0.00  29.00   0.01 272.17  29.57
  11.10700  238.00 225.30   0.02   0.00  24.00   0.01 275.52  37.23
  10.86100  247.00 227.20   0.02   0.00  19.00   0.02 276.69  39.99
  10.44300  263.00 229.40   0.03   0.00  22.00   0.02 278.66  44.63
   9.55000  300.00 236.20   0.07   0.00  28.00   0.02 284.68  57.87
   9.25500  313.00 238.40   0.12   0.00  40.00   0.02 287.32  63.85
   9.12100  319.00 239.60   0.08   0.00  23.00   0.03 288.61  66.42
   8.90400  329.00 241.20   0.05   0.00  13.00   0.04 290.25  69.41
   7.92500  377.00 248.60   0.14   0.00  19.00   0.07 298.92  85.05
   7.49000  400.00 252.40   0.17   0.00  17.00   0.10 303.95  94.54
   6.50800  456.00 261.00   0.18   0.00   9.00   0.13 315.49 115.87
   6.09600  481.20 263.80   0.22   0.00   9.00   0.15 319.41 124.74
   5.80000  500.00 265.20   0.38   0.00  14.00   0.16 322.20 131.86
   5.12300  545.00 270.60   0.69   0.00  17.00   0.18 330.97 153.31
   4.73700  572.00 272.60   1.59   0.00  34.00   0.19 335.35 168.67
   4.57200  583.90 273.40   1.63   0.00  33.00   0.19 337.38 175.91
   4.34000  601.00 274.10   1.09   0.00  21.00   0.19 339.71 183.04
   4.18100  613.00 274.50   1.97   0.00  37.00   0.19 341.80 187.66
   4.02400  625.00 275.90   0.58   0.00  10.00   0.21 344.40 192.12
   3.64300  655.00 277.80   1.13   0.00  17.00   0.21 348.42 200.27
   3.09800  700.00 280.80   1.70   0.00  21.00   0.26 354.84 215.65
   2.84300  722.00 281.90   2.95   0.00  34.00   0.30 357.57 224.54
