 Sounding NKX 20150614-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 287.84   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 287.85   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 287.96   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 287.80   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 287.46   1.98
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 286.90   3.32
  26.82200   19.50 222.80   0.00   0.00   1.00   0.00 284.81   7.52
  26.36300   20.90 222.80   0.00   0.00   1.00   0.00 284.72   7.81
  26.21300   21.40 222.10   0.00   0.00   1.00   0.00 284.67   7.91
  25.60300   23.50 219.20   0.00   0.00   1.00   0.00 284.52   8.22
  24.68900   27.10 217.70   0.00   0.00   1.00   0.00 284.41   8.70
  24.38400   28.40 218.30   0.00   0.00   1.00   0.00 284.39   8.90
  24.04000   30.00 219.20   0.00   0.00   1.00   0.00 284.31   9.19
  23.77400   31.30 216.30   0.00   0.00   1.00   0.00 284.19   9.34
  23.34200   33.50 214.40   0.00   0.00   1.00   0.00 284.12   9.51
  22.21500   40.10 214.20   0.00   0.00   1.00   0.00 284.03  10.18
  21.94100   41.90 212.40   0.00   0.00   1.00   0.00 283.99  10.31
  21.64100   44.00 213.10   0.00   0.00   1.00   0.00 284.00  10.49
  21.22500   47.00 214.20   0.00   0.00   1.00   0.00 283.95  10.84
  20.89000   49.60 211.60   0.00   0.00   1.00   0.00 283.83  11.03
  19.94000   57.80 211.20   0.00   0.00   1.00   0.01 283.66  11.61
  19.57800   61.30 207.80   0.00   0.00   1.00   0.01 283.57  11.75
  19.25700   64.60 208.20   0.00   0.00   2.00   0.01 283.60  11.93
  19.15400   65.70 206.40   0.00   0.00   2.00   0.01 283.58  11.96
  18.59300   72.10 207.20   0.00   0.00   2.00   0.01 283.73  12.33
  17.94300   80.30 204.00   0.00   0.00   4.00   0.01 283.77  12.66
  17.67800   84.00 203.80   0.00   0.00   5.00   0.01 283.89  12.80
  17.06900   93.00 203.20   0.00   0.00   6.00   0.01 284.18  13.25
  16.94900   94.90 201.60   0.00   0.00   6.00   0.01 284.23  13.28
  16.64000  100.00 202.40   0.00   0.00   7.00   0.01 284.55  13.50
  16.46500  103.00 201.60   0.00   0.00   6.00   0.01 284.73  13.61
  16.18500  108.00 203.20   0.00   0.00   7.00   0.01 285.16  13.93
  15.54500  120.20 205.20   0.00   0.00   6.00   0.01 286.13  14.91
  15.36000  124.00 206.60   0.00   0.00   5.00   0.01 286.46  15.28
  14.63000  139.80 208.60   0.00   0.00   5.00   0.01 287.67  16.71
  14.02100  154.40 211.90   0.00   0.00   5.00   0.01 288.97  18.29
  13.38300  171.00 215.00   0.00   0.00   5.00   0.01 290.54  20.39
  12.80200  187.20 219.30   0.00   0.00   4.00   0.01 292.29  22.90
  12.41300  199.00 222.20   0.00   0.00   3.00   0.01 293.39  24.85
  11.99800  212.00 223.20   0.00   0.00   4.00   0.02 294.43  26.86
  11.46000  230.00 226.00   0.01   0.00   6.00   0.02 296.39  30.33
  10.68800  258.00 231.80   0.01   0.00   5.00   0.02 300.17  37.19
   9.65000  300.00 240.60   0.01   0.00   3.00   0.03 306.05  48.26
   8.67100  344.00 248.20   0.02   0.00   3.00   0.05 311.82  61.20
   7.92500  380.80 252.50   0.08   0.00   8.00   0.09 317.09  76.16
   7.62000  396.80 255.10   0.08   0.00   6.00   0.09 320.21  83.72
   7.37500  410.00 257.20   0.04   0.00   3.00   0.11 322.30  88.42
   6.77000  444.00 261.20   0.16   0.00   8.00   0.16 327.78 101.94
   6.40100  465.70 263.80   0.07   0.00   3.00   0.16 331.55 110.49
   5.96000  493.00 266.80   0.03   0.00   1.00   0.20 334.51 117.04
   5.79100  503.80 266.80   0.09   0.00   3.00   0.20 335.20 119.39
   5.37800  531.00 269.40   0.52   0.00  14.00   0.21 338.81 132.97
   4.87700  565.50 271.30   2.47   0.00  58.00   0.24 344.32 164.16
   4.26700  609.80 276.20   3.28   0.00  55.00   0.25 357.36 202.42
   3.65800  657.20 280.90   4.31   0.00  53.00   0.26 370.69 232.40
   3.49900  670.00 281.80   5.26   0.00  61.00   0.30 374.01 239.87
   2.74300  732.80 288.30   5.43   0.00  42.00   0.37 393.88 276.46
   2.13400  787.00 293.50   5.11   0.00  29.00   0.53 408.56 303.20
   1.82900  815.60 296.10   5.12   0.00  25.00   0.66 414.74 316.48
   1.36500  860.00 299.10   5.83   0.00  24.00   0.66 418.86 335.52
