 Sounding NKX 20150801-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 284.69   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 284.69   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 284.80   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 284.65   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 284.31   1.97
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 283.78   3.30
  30.00000   13.20 234.20   0.00   0.00   0.04   0.00 283.02   5.34
  21.03100   49.10 213.40   0.00   0.00   1.00   0.00 280.11  10.89
  20.82100   50.80 212.00   0.00   0.00   1.00   0.00 280.07  10.92
  20.24900   55.70 212.80   0.00   0.00   1.00   0.01 280.02  11.19
  19.81200   59.80 210.20   0.00   0.00   1.00   0.01 279.92  11.36
  19.50700   62.80 210.00   0.00   0.00   2.00   0.01 279.97  11.52
  18.84000   70.00 210.60   0.00   0.00   2.00   0.01 280.04  12.12
  18.31800   76.20 208.80   0.00   0.00   3.00   0.01 279.90  12.54
  17.98500   80.50 204.20   0.00   0.00   3.00   0.01 279.84  12.53
  17.49500   87.30 207.80   0.00   0.00   5.00   0.01 280.11  13.00
  17.37200   89.10 204.40   0.00   0.00   5.00   0.01 280.05  13.03
  17.09600   93.30 203.80   0.00   0.00   6.00   0.01 280.23  13.12
  16.68000  100.00 205.40   0.00   0.00   6.00   0.01 280.64  13.56
  16.50200  103.00 205.20   0.00   0.00   7.00   0.01 280.79  13.77
  16.16100  109.00 206.60   0.00   0.00   9.00   0.01 281.13  14.34
  15.83800  115.00 205.60   0.00   0.00   9.00   0.01 281.40  14.81
  15.33400  125.00 207.60   0.00   0.00   9.00   0.01 282.11  15.76
  14.77500  137.00 208.80   0.00   0.00  11.00   0.01 282.86  17.06
  14.64300  140.00 208.20   0.00   0.00  11.00   0.01 283.05  17.33
  14.38600  146.00 210.00   0.00   0.00  10.00   0.01 283.58  18.02
  14.22000  150.00 210.20   0.00   0.00  10.00   0.01 283.89  18.48
  13.86000  159.00 212.60   0.00   0.00  14.00   0.01 284.70  19.83
  13.71600  162.70 212.40   0.00   0.00  12.00   0.01 284.99  20.38
  12.41000  200.00 220.60   0.00   0.00   6.00   0.01 288.64  26.32
  12.19200  206.80 221.70   0.00   0.00   7.00   0.01 289.24  27.52
  11.32500  236.00 227.00   0.02   0.00  17.00   0.01 292.21  35.17
  11.13000  243.00 227.60   0.02   0.00  25.00   0.01 292.91  37.81
  10.88700  252.00 228.80   0.07   0.00  65.00   0.02 294.21  42.88
  10.19400  279.00 234.00   0.08   0.00  42.00   0.02 299.56  57.23
   9.71300  299.00 238.40   0.09   0.00  32.00   0.02 303.50  65.57
   9.23700  320.00 241.60   0.18   0.00  45.00   0.03 307.55  74.58
   8.74300  343.00 245.60   0.19   0.00  34.00   0.04 312.70  84.73
   8.53400  353.10 247.00   0.24   0.00  38.00   0.04 314.93  88.98
   8.13600  373.00 250.40   0.31   0.00  36.00   0.06 320.13  97.93
   7.62000  400.00 254.80   0.20   0.00  16.00   0.07 326.71 108.38
   7.01000  433.60 259.90   0.28   0.00  15.00   0.13 333.78 120.28
   6.44200  467.00 263.20   0.38   0.00  16.00   0.13 340.24 132.49
   6.09600  488.20 265.90   0.49   0.00  17.00   0.16 345.08 141.14
   5.52600  525.00 270.40   0.56   0.00  14.00   0.16 353.16 156.62
   5.18200  548.10 272.10   0.68   0.00  15.00   0.19 357.07 165.39
   4.57200  591.60 275.20   0.89   0.00  16.00   0.20 365.18 181.28
   4.26700  614.20 277.80   0.93   0.00  14.00   0.20 370.39 190.54
   3.96200  637.60 279.90   0.99   0.00  13.00   0.21 374.52 199.61
   3.65800  661.70 280.90   2.20   0.00  27.00   0.21 378.13 209.45
   3.35300  686.50 283.50   2.98   0.00  31.00   0.21 384.45 224.06
   3.19100  700.00 284.30   4.34   0.00  43.00   0.21 387.36 232.51
   3.04800  712.10 285.10   4.03   0.00  38.00   0.29 390.61 239.95
   2.74300  738.30 287.90   3.41   0.00  27.00   0.31 398.77 254.58
   2.43800  765.40 290.60   2.97   0.00  20.00   0.37 405.71 267.27
   1.82900  821.50 294.40   4.46   0.00  24.00   0.54 416.28 290.86
   1.49400  854.00 296.50   5.66   0.00  27.00   0.54 421.44 306.11
   1.21900  881.30 297.80   2.93   0.00  13.00   0.54 423.34 315.55
   1.07500  896.00 297.50   6.44   0.00  29.00   0.62 422.24 318.71
   0.97800  906.00 297.50   8.66   0.00  39.00   0.87 421.04 322.32
