 Sounding NKX 20140612-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 280.98   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 280.98   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 281.09   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 280.93   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 280.59   1.96
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 280.04   3.27
  27.29000   18.20 224.20   0.00   0.00   2.00   0.00 278.18   7.64
  27.12700   18.70 224.40   0.00   0.00   2.00   0.00 278.17   7.79
  26.67000   20.00 225.00   0.00   0.00   1.00   0.00 278.11   8.18
  26.34800   21.00 225.60   0.00   0.00   1.00   0.00 278.04   8.46
  25.69300   23.20 222.60   0.00   0.00   1.00   0.00 277.86   8.92
  24.87400   26.30 223.00   0.00   0.00   1.00   0.00 277.68   9.54
  24.38400   28.40 221.10   0.00   0.00   1.00   0.00 277.51   9.90
  23.99900   30.10 219.40   0.00   0.00   1.00   0.00 277.39  10.12
  22.67800   37.00 217.60   0.00   0.00   1.00   0.00 277.04  10.96
  22.25000   39.60 215.20   0.00   0.00   2.00   0.00 276.87  11.19
  21.94600   41.50 213.90   0.00   0.00   2.00   0.00 276.79  11.34
  21.03100   48.10 213.00   0.00   0.00   2.00   0.00 276.65  11.89
  20.42200   53.00 212.70   0.00   0.00   1.00   0.00 276.50  12.28
  20.11700   55.70 212.20   0.00   0.00   1.00   0.01 276.36  12.47
  19.71100   59.50 209.80   0.00   0.00   2.00   0.01 276.14  12.64
  19.50700   61.50 207.60   0.00   0.00   2.00   0.01 276.04  12.66
  18.88500   68.20 205.00   0.00   0.00   3.00   0.01 275.92  12.76
  18.68800   70.50 202.20   0.00   0.00   3.00   0.01 275.91  12.71
  18.28800   75.40 204.40   0.00   0.00   4.00   0.01 276.11  12.88
  17.47400   86.50 201.00   0.00   0.00   6.00   0.01 276.26  13.16
  16.62000  100.00 201.40   0.00   0.00   5.00   0.01 276.96  13.63
  16.22000  107.00 202.40   0.00   0.00   5.00   0.01 277.45  13.99
  15.89400  113.00 204.60   0.00   0.00   4.00   0.01 277.89  14.45
  15.24100  126.00 204.80   0.00   0.00   4.00   0.01 278.68  15.23
  14.38900  145.00 209.40   0.00   0.00   3.00   0.01 280.35  16.76
  13.17400  176.00 218.60   0.00   0.00   2.00   0.01 283.24  20.50
  12.80200  186.50 219.90   0.00   0.00   2.00   0.01 283.92  21.81
  12.75000  188.00 219.60   0.00   0.00   2.00   0.01 284.01  21.96
  11.87500  215.00 225.20   0.00   0.00   3.00   0.01 286.23  26.02
  11.54500  226.00 225.60   0.00   0.00   5.00   0.01 286.95  28.03
  10.71100  256.00 230.60   0.00   0.00   3.00   0.01 289.36  33.93
  10.50500  264.00 230.00   0.03   0.00  23.00   0.01 289.72  36.50
  10.45500  266.00 229.00   0.05   0.00  41.00   0.01 289.92  37.73
   9.64000  300.00 237.00   0.05   0.00  20.00   0.02 296.65  55.35
   9.14400  322.00 241.70   0.07   0.00  18.00   0.02 300.64  64.47
   8.58900  348.00 246.40   0.21   0.00  35.00   0.03 305.97  77.94
   8.23000  365.60 249.00   0.16   0.00  21.00   0.03 309.63  86.56
   7.92500  381.20 250.90   0.21   0.00  24.00   0.05 312.66  92.79
   7.62000  397.30 253.20   0.30   0.00  28.00   0.06 316.60 100.04
   6.57600  456.00 262.20   0.20   0.00   9.00   0.09 330.87 122.91
   5.86000  500.00 266.40   0.09   0.00   3.00   0.11 337.65 133.65
   5.18200  544.90 271.20   0.25   0.00   6.00   0.12 344.42 145.74
   4.87700  566.30 273.20   0.39   0.00   8.00   0.13 347.37 153.63
   4.14800  620.00 276.90   1.38   0.00  22.00   0.13 355.12 178.76
   3.96200  634.30 277.60   3.34   0.00  51.00   0.14 357.69 189.59
   3.28100  689.00 283.90   3.94   0.00  40.00   0.15 374.86 232.49
   2.99500  713.00 286.50   3.01   0.00  26.00   0.21 381.81 245.72
   2.74300  734.60 288.20   0.77   0.00   6.00   0.21 385.74 252.34
   2.43800  761.50 289.50   0.56   0.00   4.00   0.21 387.95 256.97
   2.19100  784.00 289.50   3.20   0.00  23.00   0.28 389.21 261.18
   1.82900  818.00 292.40   0.99   0.00   6.00   0.37 394.37 271.89
   1.66300  834.00 292.30   2.96   0.00  18.00   0.37 394.54 275.08
   1.36000  864.00 293.80   2.51   0.00  14.00   0.39 396.42 284.02
   0.95800  905.30 294.30   3.14   0.00  17.00   0.59 393.37 292.83
   0.94100  907.00 294.30   3.14   0.00  17.00   0.59 392.96 293.20
   0.92500  908.70 294.30   3.14   0.00  17.00   0.59 392.50 293.53
   0.90800  910.50 294.20   2.94   0.00  16.00   0.59 391.91 293.79
   0.89200  912.20 294.10   2.92   0.00  16.00   0.59 391.33 293.97
   0.87500  914.00 294.00   2.72   0.00  15.00   0.59 390.70 294.13
   0.85800  915.80 294.00   2.72   0.00  15.00   0.59 390.04 294.34
   0.84200  917.50 293.90   2.71   0.00  15.00   0.59 389.24 294.49
