 Sounding NKX 20140518-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 274.97   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 274.97   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 275.09   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 274.93   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 274.60   1.95
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 274.07   3.25
  30.00000   13.20 234.20   0.00   0.00   0.01   0.00 273.35   5.18
  19.59200   59.20 210.80   0.00   0.00   2.00   0.01 269.47  11.58
  19.36700   61.40 209.00   0.00   0.00   2.00   0.01 269.39  11.58
  19.17000   63.40 210.00   0.00   0.00   2.00   0.01 269.35  11.65
  18.93500   65.90 205.20   0.00   0.00   2.00   0.01 269.24  11.57
  18.57000   70.00 207.00   0.00   0.00   2.00   0.01 269.44  11.63
  18.13200   75.20 210.60   0.00   0.00   3.00   0.01 269.51  12.15
  17.98300   77.10 209.10   0.00   0.00   3.00   0.01 269.39  12.29
  17.41700   84.60 203.40   0.00   0.00   5.00   0.01 269.13  12.35
  17.06900   89.70 202.60   0.00   0.00   5.00   0.01 269.29  12.36
  16.42000  100.00 205.40   0.00   0.00   4.00   0.01 269.84  12.93
  15.57100  115.00 209.00   0.00   0.00   6.00   0.01 270.30  14.36
  15.26000  121.00 208.40   0.00   0.00  13.00   0.01 270.17  15.02
  15.11100  124.00 207.40   0.00   0.00  17.00   0.01 270.00  15.33
  15.01400  126.00 204.60   0.00   0.00  26.00   0.00 269.89  15.41
  14.93500  127.70 204.40   0.00   0.00  29.00   0.00 269.89  15.49
  14.73600  132.00 202.60   0.00   0.00  41.00   0.00 269.91  15.72
  14.51500  137.00 202.80   0.00   0.00  48.00   0.00 270.09  16.15
  13.98000  150.00 199.80   0.00   0.00  50.00   0.00 270.63  16.85
  13.63200  159.00 202.40   0.00   0.00  52.00   0.00 271.58  17.65
  12.24000  200.00 213.60   0.01   0.00  63.00   0.00 276.77  26.14
  11.72700  217.00 218.20   0.02   0.00  61.00   0.01 279.25  31.70
  10.81000  250.00 225.80   0.06   0.00  70.00   0.01 284.66  44.43
   9.95500  284.00 232.60   0.12   0.00  70.00   0.01 291.21  58.98
   9.58000  300.00 235.60   0.16   0.00  70.00   0.01 294.63  66.04
   9.30700  312.00 237.80   0.25   0.00  90.00   0.01 297.61  71.90
   9.13000  320.00 239.20   0.24   0.00  76.00   0.01 299.83  75.86
   8.99900  326.00 240.40   0.25   0.00  72.00   0.02 301.49  78.65
   8.61800  344.00 243.20   0.28   0.00  62.00   0.02 306.60  86.36
   8.23100  363.00 246.80   0.39   0.00  63.00   0.02 313.63  94.94
   8.09200  370.00 247.80   0.08   0.00  11.00   0.02 315.67  96.98
   7.97500  376.00 249.00   0.08   0.00  11.00   0.03 316.78  98.19
   7.62000  394.60 251.20   0.06   0.00   7.00   0.03 319.60 101.73
   7.35500  409.00 252.60   0.15   0.00  15.00   0.04 322.06 104.76
   6.45500  461.00 260.60   0.16   0.00   8.00   0.05 334.11 119.78
   6.09600  483.00 262.90   0.09   0.00   4.00   0.06 338.10 125.06
   5.75300  505.00 265.20   0.08   0.00   3.00   0.07 341.52 129.55
   4.87700  564.50 271.80   0.13   0.00   3.00   0.08 350.71 143.64
   4.26700  609.10 275.50   0.34   0.00   6.00   0.08 357.45 157.34
   3.65800  656.60 279.80   0.53   0.00   7.00   0.10 366.49 175.56
   2.74300  733.00 286.80   0.47   0.00   4.00   0.12 381.23 202.96
   2.27400  775.00 290.30   0.29   0.00   2.00   0.14 387.25 214.99
   1.95100  805.00 291.80   0.32   0.00   2.00   0.22 389.61 221.80
   1.48400  850.00 293.90   0.90   0.00   5.00   0.22 392.56 234.94
   1.21900  876.50 294.90   0.77   0.00   4.00   0.22 392.53 243.22
