 Sounding NKX 20140917-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 289.37   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 289.37   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 289.48   0.42
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 289.30   1.06
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 288.93   2.00
  32.30900    8.40 229.10   0.00   0.00   1.00   0.00 287.52   4.69
  31.69900    9.20 228.50   0.00   0.00   1.00   0.00 287.44   5.01
  31.56100    9.40 228.40   0.00   0.00   1.00   0.00 287.41   5.09
  31.35200    9.70 226.00   0.00   0.00   1.00   0.00 287.39   5.19
  31.15000   10.00 226.60   0.00   0.00   1.00   0.00 287.37   5.28
  30.48000   11.10 225.80   0.00   0.00   1.00   0.00 287.31   5.64
  30.00000   11.90 224.80   0.00   0.00   1.00   0.00 287.26   5.89
  29.56600   12.70 225.60   0.00   0.00   1.00   0.00 287.24   6.16
  28.95600   13.90 226.70   0.00   0.00   1.00   0.00 287.17   6.62
  28.64900   14.60 224.80   0.00   0.00   1.00   0.00 287.10   6.83
  28.34600   15.30 225.00   0.00   0.00   1.00   0.00 287.05   7.04
  27.96600   16.20 222.40   0.00   0.00   1.00   0.00 286.99   7.26
  27.43200   17.60 223.10   0.00   0.00   1.00   0.00 286.94   7.61
  26.82300   19.30 223.80   0.00   0.00   1.00   0.00 286.83   8.08
  26.51800   20.20 222.50   0.00   0.00   1.00   0.00 286.73   8.30
  25.90800   22.20 218.60   0.00   0.00   2.00   0.00 286.57   8.67
  25.41200   24.00 219.40   0.00   0.00   1.00   0.00 286.50   9.00
  25.29800   24.40 218.90   0.00   0.00   1.00   0.00 286.47   9.08
  24.70700   26.80 216.00   0.00   0.00   2.00   0.00 286.36   9.41
  24.11900   29.40 217.00   0.00   0.00   1.00   0.00 286.31   9.82
  23.99000   30.00 216.40   0.00   0.00   1.00   0.00 286.28   9.91
  23.52600   32.30 213.20   0.00   0.00   2.00   0.00 286.21  10.14
  22.86000   35.90 214.80   0.00   0.00   1.00   0.00 286.26  10.59
  22.30900   39.20 216.20   0.00   0.00   1.00   0.00 286.20  11.09
  21.63800   43.60 214.80   0.00   0.00   1.00   0.00 285.90  11.63
  21.44100   45.00 211.80   0.00   0.00   2.00   0.00 285.78  11.70
  20.97700   48.50 211.00   0.00   0.00   2.00   0.00 285.64  11.92
  20.79000   50.00 209.60   0.00   0.00   2.00   0.00 285.56  11.99
  20.42200   53.10 207.50   0.00   0.00   2.00   0.02 285.47  12.08
  18.79400   69.60 204.20   0.00   0.00   6.00   0.02 285.59  13.03
  18.51000   73.00 201.20   0.00   0.00   6.00   0.02 285.62  13.10
  17.06500   93.10 203.20   0.00   0.00  11.00   0.02 286.65  14.42
  16.46600  103.00 200.40   0.00   0.00  15.00   0.02 286.95  14.92
  16.02900  111.00 199.20   0.00   0.00  14.00   0.02 287.39  15.19
  15.87300  114.00 199.60   0.00   0.00  15.00   0.02 287.60  15.33
  15.72200  117.00 198.20   0.00   0.00  14.00   0.02 287.80  15.40
  15.24000  127.00 200.70   0.00   0.00  12.00   0.02 288.86  15.98
  14.63000  140.80 204.60   0.00   0.00  10.00   0.02 290.41  17.20
  12.69600  192.00 221.40   0.00   0.00   3.00   0.02 296.62  24.65
  12.49700  197.90 222.10   0.00   0.00   4.00   0.02 297.16  25.70
  12.33300  203.00 222.60   0.00   0.00   4.00   0.02 297.67  26.56
  10.97300  248.80 233.60   0.01   0.00   3.00   0.03 303.18  36.62
  10.77800  256.00 234.80   0.01   0.00   3.00   0.03 303.81  38.44
  10.46300  268.00 235.20   0.01   0.00   5.00   0.03 304.81  41.44
  10.05800  284.10 237.80   0.02   0.00   6.00   0.04 306.77  46.43
   9.68000  300.00 240.20   0.02   0.00   7.00   0.04 308.79  51.95
   9.14400  323.60 243.70   0.08   0.00  16.00   0.06 312.58  62.89
   8.53400  352.00 249.10   0.08   0.00  11.00   0.09 318.38  77.03
   7.62000  398.40 256.60   0.17   0.00  12.00   0.12 328.03  98.13
   7.31200  415.00 259.40   0.18   0.00  10.00   0.20 331.50 106.05
   5.94900  495.00 268.00   0.27   0.00   8.00   0.28 346.54 138.24
   5.34800  534.00 273.50   0.45   0.00   9.00   0.28 353.83 156.38
   5.05300  554.00 272.80   1.89   0.00  40.00   0.33 354.85 168.01
   4.71200  578.00 275.80   1.57   0.00  27.00   0.34 359.94 186.03
   4.57300  588.00 275.90   2.40   0.00  41.00   0.34 360.01 191.88
   4.50500  593.00 274.50   3.83   0.00  72.00   0.34 359.30 194.26
   4.19700  616.00 275.90   4.56   0.00  78.00   0.34 365.04 212.31
   4.01500  630.00 277.50   4.23   0.00  65.00   0.37 369.68 222.72
   3.72100  653.00 279.90   5.03   0.00  66.00   0.37 376.09 237.43
   3.39900  679.00 281.10   7.08   0.00  86.00   0.43 381.55 252.19
   2.77200  732.00 285.80   9.43   0.00  85.00   0.53 399.37 288.58
   2.60000  747.00 286.80  11.09   0.00  94.00   0.53 404.21 298.78
   2.13400  788.70 290.60  11.29   0.00  76.00   0.84 420.34 327.98
   1.60400  839.00 295.10  11.61   0.00  60.00   0.94 438.41 358.71
   1.32700  866.00 297.80   9.93   0.00  44.00   0.94 446.73 373.83
   1.16600  882.00 297.90  10.67   0.00  47.00   1.28 448.28 378.99
   0.74600  925.00 300.80  12.81   0.00  48.00   1.51 457.94 398.88
   0.57400  943.00 302.10  12.90   0.00  45.00   1.51 461.03 408.15
   0.21900  981.00 303.50  15.16   0.00  49.00   1.51 457.40 423.95
   0.18200  985.00 301.80  16.36   0.00  58.00   1.51 451.19 422.15
   0.13700  990.00 297.30  17.56   0.00  80.00   0.00 442.32 413.33
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
   0.00000    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00
