 Sounding NKX 20160810-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 300.19   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 300.19   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 300.31   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 300.15   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 299.81   1.95
  35.00000    6.52 245.30   0.00   0.00   0.00   0.00 299.28   3.25
  26.35800   21.40 221.60   0.00   0.00   1.00   0.00 297.08   7.52
  24.92900   26.70 218.80   0.00   0.00   1.00   0.00 296.90   8.33
  24.18000   30.00 219.80   0.00   0.00   1.00   0.00 296.88   8.89
  24.05300   30.60 220.40   0.00   0.00   1.00   0.00 296.86   9.01
  23.11900   35.40 218.20   0.00   0.00   1.00   0.00 296.66   9.75
  22.40300   39.60 218.60   0.00   0.00   1.00   0.00 296.52  10.35
  21.63500   44.70 215.60   0.00   0.00   1.00   0.00 296.26  10.87
  21.42600   46.20 216.20   0.00   0.00   1.00   0.00 296.21  11.02
  21.33600   46.90 215.70   0.00   0.00   1.00   0.00 296.17  11.09
  20.83100   50.80 213.00   0.00   0.00   1.00   0.00 295.98  11.32
  20.42200   54.20 213.20   0.00   0.00   1.00   0.00 295.90  11.54
  20.00500   58.00 210.40   0.00   0.00   2.00   0.01 295.75  11.70
  19.20200   66.10 209.90   0.00   0.00   2.00   0.01 295.70  12.19
  18.85000   70.00 207.40   0.00   0.00   3.00   0.01 295.63  12.32
  18.59300   73.00 207.20   0.00   0.00   3.00   0.01 295.68  12.44
  18.13200   78.80 207.80   0.00   0.00   4.00   0.01 295.73  12.80
  17.70500   84.60 203.20   0.00   0.00   5.00   0.01 295.71  12.87
  17.00800   95.00 207.60   0.00   0.00   8.00   0.01 296.22  13.68
  16.77200   98.80 204.20   0.00   0.00  10.00   0.01 296.10  13.85
  16.70000  100.00 201.80   0.00   0.00   9.00   0.01 296.10  13.80
  16.58300  102.00 201.60   0.00   0.00   9.00   0.01 296.25  13.76
  16.29900  107.00 203.00   0.00   0.00   8.00   0.01 296.69  13.94
  15.86600  115.00 206.00   0.00   0.00   6.00   0.01 297.37  14.60
  15.36100  125.00 206.60   0.00   0.00   5.00   0.00 298.05  15.34
  14.66700  140.00 210.60   0.00   0.00   4.00   0.00 299.32  16.75
  14.24000  150.00 211.20   0.00   0.00   5.00   0.00 300.08  17.67
  13.12700  179.00 219.30   0.00   0.00   3.00   0.00 303.05  21.48
  13.09200  180.00 219.60   0.00   0.00   3.00   0.00 303.14  21.63
  12.41000  200.00 223.00   0.00   0.00   4.00   0.01 304.99  24.82
  10.75800  256.00 235.00   0.01   0.00   3.00   0.01 311.12  36.87
  10.36300  271.10 235.70   0.01   0.00   5.00   0.01 312.35  40.60
  10.09200  282.00 237.20   0.01   0.00   5.00   0.01 313.61  43.59
   9.14400  322.40 243.90   0.02   0.00   5.00   0.02 318.97  55.95
   8.20700  367.00 250.80   0.04   0.00   5.00   0.02 324.90  70.98
   7.99000  378.00 251.20   0.08   0.00   9.00   0.03 326.11  75.16
   7.66400  395.00 253.60   0.08   0.00   7.00   0.03 328.66  82.19
   7.57000  400.00 253.80   0.11   0.00  10.00   0.03 329.27  84.18
   7.31500  413.90 255.30   0.26   0.00  20.00   0.04 331.99  91.84
   6.64900  452.00 261.40   0.33   0.00  16.00   0.06 342.59 114.01
   6.46500  463.00 262.20   0.11   0.00   5.00   0.06 344.70 117.64
   6.09600  485.60 264.40   0.21   0.00   8.00   0.07 348.85 123.76
   5.79100  505.00 267.00   0.22   0.00   7.00   0.07 353.38 130.48
   4.87700  566.80 273.80   0.15   0.00   3.00   0.08 365.41 148.93
   4.26700  611.40 277.60   0.20   0.00   3.00   0.09 372.49 160.70
   3.65800  658.40 281.80   0.34   0.00   4.00   0.10 381.09 175.58
   2.74300  734.90 289.00   0.27   0.00   2.00   0.13 394.88 200.41
   2.43800  761.60 290.90   0.30   0.00   2.00   0.16 398.32 208.13
   1.85900  815.00 294.30   0.37   0.00   2.00   0.24 403.85 223.45
   1.49600  850.00 295.50   0.59   0.00   3.00   0.24 405.37 233.62
   1.21900  877.60 295.80   0.60   0.00   3.00   0.25 405.00 240.68
   0.97200  903.00 294.80   2.09   0.00  11.00   0.38 402.59 247.59
   0.86700  914.00 295.10   3.68   0.00  19.00   0.38 401.34 254.04
   0.77300  924.00 293.30   7.49   0.00  43.00   0.38 395.27 260.43
   0.73600  928.00 290.70  10.61   0.00  71.00   0.38 389.93 261.49
   0.73200  928.50 290.40  10.86   0.00  74.00   0.38 389.39 261.54
   0.72700  929.00 290.10  11.10   0.00  77.00   0.38 388.75 261.67
   0.72300  929.50 289.80  11.47   0.00  81.00   0.38 388.20 261.76
   0.71900  929.90 289.40  11.61   0.00  84.00   0.38 387.66 261.78
