 Sounding NKX 20160912-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 283.85   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 283.86   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 283.97   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 283.81   1.04
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 283.47   1.97
  35.00000    6.52 245.30   0.00   0.00   0.01   0.00 282.93   3.29
  30.00000   13.20 234.20   0.00   0.00   0.03   0.00 282.12   5.31
  22.76600   36.50 217.40   0.00   0.00   2.00   0.00 279.89  10.24
  21.68200   43.30 215.40   0.00   0.00   2.00   0.00 279.58  11.03
  21.48200   44.70 213.60   0.00   0.00   2.00   0.00 279.51  11.12
  21.27400   46.20 214.60   0.00   0.00   2.00   0.00 279.48  11.27
  21.03500   48.00 212.60   0.00   0.00   2.00   0.00 279.40  11.39
  20.78000   50.00 213.40   0.00   0.00   2.00   0.00 279.37  11.55
  20.40600   53.10 212.60   0.00   0.00   2.00   0.00 279.22  11.81
  20.21100   54.80 209.80   0.00   0.00   2.00   0.00 279.13  11.85
  19.95800   57.10 211.00   0.00   0.00   2.00   0.01 279.12  11.98
  19.41500   62.40 207.60   0.00   0.00   3.00   0.01 279.01  12.21
  19.12100   65.50 208.40   0.00   0.00   3.00   0.01 279.02  12.39
  18.77200   69.40 204.80   0.00   0.00   4.00   0.01 278.96  12.47
  18.28800   75.20 205.80   0.00   0.00   5.00   0.01 279.13  12.75
  18.10800   77.50 203.20   0.00   0.00   6.00   0.01 279.15  12.79
  17.37900   87.50 206.80   0.00   0.00   6.00   0.01 279.67  13.54
  16.83600   95.80 203.00   0.00   0.00   8.00   0.01 279.80  13.89
  16.58000  100.00 203.60   0.00   0.00   8.00   0.01 280.07  14.08
  16.40400  103.00 203.00   0.00   0.00   7.00   0.01 280.26  14.21
  15.74100  115.00 207.80   0.00   0.00   6.00   0.01 281.33  15.31
  15.24000  124.80 209.60   0.00   0.00   6.00   0.01 281.94  16.39
  14.75900  135.00 209.40   0.00   0.00   7.00   0.01 282.48  17.30
  14.32600  144.80 210.80   0.00   0.00   6.00   0.01 283.23  18.23
  13.71600  159.70 214.40   0.00   0.00   6.00   0.01 284.54  20.05
  13.32200  170.00 216.80   0.00   0.00   5.00   0.01 285.35  21.52
  13.06500  177.00 217.00   0.00   0.00   6.00   0.01 285.82  22.43
  12.67900  188.00 219.40   0.00   0.00   6.00   0.01 286.77  24.13
  12.28000  200.00 220.80   0.00   0.00   5.00   0.01 287.66  25.93
  10.98100  244.00 227.00   0.01   0.00   9.00   0.01 291.61  34.19
  10.71400  254.00 228.00   0.02   0.00  15.00   0.02 292.70  36.90
   9.14400  319.30 239.70   0.02   0.00   7.00   0.03 301.84  55.68
   8.51800  349.00 243.40   0.05   0.00  11.00   0.04 306.00  64.80
   7.58500  397.00 252.20   0.06   0.00   6.00   0.06 313.97  81.62
   7.36500  409.00 252.60   0.10   0.00  10.00   0.10 315.23  85.66
   5.84000  500.00 264.00   0.25   0.00  10.00   0.14 331.90 122.02
   5.65600  512.00 265.40   0.25   0.00   9.00   0.14 333.81 127.01
   5.18200  544.10 267.80   0.56   0.00  17.00   0.15 338.80 140.77
   4.87700  565.50 270.30   0.60   0.00  15.00   0.16 342.99 151.33
   4.54100  590.00 271.80   0.84   0.00  19.00   0.16 346.97 162.06
   4.17000  618.00 274.90   0.55   0.00  10.00   0.17 351.81 173.44
   3.97600  633.00 274.90   2.57   0.00  47.00   0.18 353.29 180.63
   3.51500  670.00 279.10   3.04   0.00  42.00   0.18 363.79 208.28
   3.30900  687.00 280.90   3.74   0.00  46.00   0.18 368.06 219.67
   3.20100  696.00 281.30   4.42   0.00  53.00   0.18 369.76 225.30
   3.09500  705.00 281.90   5.29   0.00  61.00   0.24 372.14 231.27
   2.74300  735.40 284.90   3.15   0.00  30.00   0.26 380.75 248.12
   2.13400  790.50 289.50   3.34   0.00  24.00   0.26 392.13 269.94
   2.00100  803.00 289.90   5.56   0.00  39.00   0.46 393.63 274.76
   1.82900  819.40 291.30   4.80   0.00  31.00   0.46 396.88 282.93
   1.65700  836.00 292.30   4.27   0.00  26.00   0.46 398.95 289.56
   1.23400  878.00 293.90   4.69   0.00  26.00   0.46 400.80 302.81
   1.09800  892.00 293.50   6.17   0.00  35.00   0.59 398.92 305.74
   0.91400  911.20 292.90   4.77   0.00  28.00   0.73 395.96 308.59
   0.78500  925.00 293.10   6.03   0.00  35.00   0.73 392.96 311.35
   0.75800  927.90 292.70   6.90   0.00  41.00   0.73 390.64 311.56
   0.75300  928.50 292.60   7.03   0.00  42.00   0.73 390.00 311.56
   0.74800  929.00 292.50   7.15   0.00  43.00   0.73 389.17 311.54
   0.74300  929.60 291.80   7.66   0.00  48.00   0.73 387.98 311.11
