 Sounding NKX 20140916-12UTC                                                     
      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
 100.00000    0.00 210.70   0.00   0.00   0.00   0.00 299.93   0.00
  70.00000    0.07 219.10   0.00   0.00   0.00   0.00 299.93   0.01
  50.00000    0.95 276.20   0.00   0.00   0.00   0.00 300.04   0.41
  45.00000    1.76 269.70   0.00   0.00   0.00   0.00 299.87   1.05
  40.00000    3.33 257.50   0.00   0.00   0.00   0.00 299.48   1.98
  32.61400    8.10 228.70   0.00   0.00   1.00   0.00 298.16   4.44
  31.83700    9.10 226.00   0.00   0.00   2.00   0.00 298.08   4.88
  31.14400   10.10 228.00   0.00   0.00   1.00   0.00 298.03   5.34
  31.01300   10.30 225.40   0.00   0.00   2.00   0.00 298.01   5.42
  30.78500   10.70 225.80   0.00   0.00   2.00   0.00 297.99   5.58
  30.17500   11.70 226.90   0.00   0.00   1.00   0.00 297.95   6.01
  29.87000   12.20 226.70   0.00   0.00   1.00   0.00 297.91   6.21
  29.26100   13.40 225.80   0.00   0.00   1.00   0.00 297.84   6.62
  28.95600   14.10 226.10   0.00   0.00   1.00   0.00 297.81   6.83
  28.56700   14.90 227.40   0.00   0.00   1.00   0.00 297.74   7.15
  28.04200   16.10 224.40   0.00   0.00   1.00   0.00 297.60   7.52
  27.12700   18.60 222.10   0.00   0.00   1.00   0.00 297.40   8.08
  26.77000   19.60 219.60   0.00   0.00   2.00   0.00 297.33   8.28
  26.21300   21.40 219.00   0.00   0.00   2.00   0.00 297.29   8.64
  25.90800   22.40 218.90   0.00   0.00   2.00   0.00 297.28   8.85
  24.99400   25.90 219.90   0.00   0.00   1.00   0.00 297.21   9.55
  24.45900   28.10 220.40   0.00   0.00   1.00   0.00 297.10  10.01
  24.06100   29.90 218.20   0.00   0.00   1.00   0.00 296.98  10.29
  23.76800   31.30 218.80   0.00   0.00   1.00   0.00 296.91  10.51
  23.16500   34.40 215.30   0.00   0.00   2.00   0.00 296.70  10.89
  22.86000   36.10 214.30   0.00   0.00   2.00   0.00 296.64  11.06
  22.29500   39.50 214.60   0.00   0.00   2.00   0.00 296.54  11.46
  21.94600   41.80 212.80   0.00   0.00   2.00   0.00 296.41  11.67
  21.48100   45.00 210.40   0.00   0.00   2.00   0.00 296.31  11.86
  21.25200   46.70 209.80   0.00   0.00   2.00   0.00 296.31  11.95
  20.96800   48.90 211.60   0.00   0.00   2.00   0.00 296.30  12.16
  20.83000   50.00 209.80   0.00   0.00   3.00   0.00 296.25  12.24
  20.31500   54.40 208.40   0.00   0.00   2.00   0.01 296.23  12.47
  19.94400   57.80 210.20   0.00   0.00   3.00   0.02 296.28  12.78
  19.50400   62.10 209.40   0.00   0.00   3.00   0.02 296.22  13.22
  19.11600   66.20 206.20   0.00   0.00   4.00   0.02 296.14  13.42
  18.63500   71.70 206.40   0.00   0.00   5.00   0.02 296.18  13.76
  18.51900   73.10 204.40   0.00   0.00   6.00   0.02 296.14  13.79
  18.16300   77.60 203.40   0.00   0.00   8.00   0.02 296.25  13.94
  17.89200   81.20 205.00   0.00   0.00  10.00   0.02 296.33  14.23
  17.57900   85.60 200.60   0.00   0.00  13.00   0.02 296.26  14.32
  17.11300   92.70 199.20   0.00   0.00  14.00   0.02 296.60  14.43
