      z       p      T     wv     O3     RH   Aer.  LW_up  LW_dn
   2.97  716.80 282.05   1.31   0.00  14.98   0.21 364.27   0.00
   2.94  719.40 282.25   1.31   0.00  14.80   0.21 364.78  81.45
   2.91  721.90 282.45   1.31   0.00  14.62   0.21 365.29 101.71
   2.88  724.50 282.65   1.31   0.00  14.45   0.21 365.83 114.46
   2.85  727.00 282.95   1.32   0.00  14.28   0.21 366.39 123.98
   2.82  729.60 283.15   1.33   0.00  14.11   0.21 366.89 131.58
   2.79  732.20 283.35   1.33   0.00  13.95   0.21 367.39 137.93
   2.76  734.80 283.55   1.33   0.00  13.79   0.21 367.91 143.40
   2.73  737.40 283.85   1.34   0.00  13.63   0.21 368.46 148.31
   2.70  740.00 284.05   1.34   0.00  13.47   0.21 368.95 152.70
   2.67  742.60 284.25   1.34   0.00  13.32   0.21 369.44 156.68
   2.64  745.20 284.45   1.34   0.00  13.17   0.21 369.93 160.34
   2.61  747.90 284.65   1.34   0.00  13.02   0.21 370.44 163.73
   2.58  750.50 284.95   1.35   0.00  12.87   0.21 370.98 166.97
   2.55  753.20 285.15   1.36   0.00  12.73   0.21 371.45 170.00
   2.52  755.80 285.35   1.36   0.00  12.59   0.21 371.93 172.84
   2.49  758.50 285.55   1.36   0.00  12.45   0.21 372.41 175.53
   2.46  761.20 285.75   1.36   0.00  12.31   0.21 372.90 178.10
   2.43  763.90 286.05   1.37   0.00  12.18   0.21 373.43 180.63
   2.40  766.60 286.25   1.37   0.00  12.04   0.21 373.88 183.03
   2.37  769.30 286.45   1.38   0.00  11.91   0.21 374.33 185.32
   2.34  772.00 286.65   1.38   0.00  11.79   0.21 374.79 187.53
   2.31  774.70 286.85   1.38   0.00  11.66   0.21 375.24 189.66
   2.28  777.50 287.05   1.38   0.00  11.54   0.21 375.72 191.72
   2.25  780.20 287.35   1.39   0.00  11.42   0.21 376.22 193.79
   2.22  783.00 287.55   1.40   0.00  11.30   0.21 376.64 195.79
   2.19  785.80 287.75   1.40   0.00  11.18   0.21 377.07 197.71
   2.16  788.50 287.95   1.40   0.00  11.07   0.21 377.48 199.57
   2.13  791.30 288.15   1.40   0.00  10.95   0.21 377.90 201.39
   2.10  794.10 288.35   1.41   0.00  10.84   0.21 378.30 203.17
   2.07  796.90 288.55   1.41   0.00  10.74   0.21 378.71 204.91
   2.04  799.80 288.75   1.41   0.00  10.63   0.21 379.11 206.61
   2.01  802.60 288.95   1.42   0.00  10.53   0.32 379.50 208.28
   1.98  805.40 289.15   1.42   0.00  10.42   0.38 379.90 209.96
   1.95  808.30 289.35   1.42   0.00  10.32   0.38 380.29 211.63
   1.92  811.10 289.55   1.43   0.00  10.23   0.38 380.68 213.28
   1.89  814.00 289.75   1.43   0.00  10.13   0.38 381.07 214.89
   1.86  816.90 289.95   1.43   0.00  10.04   0.38 381.44 216.49
   1.83  819.80 290.15   1.44   0.00   9.95   0.38 381.81 218.06
   1.80  822.70 290.35   1.44   0.00   9.86   0.38 382.17 219.61
   1.77  825.60 290.55   1.45   0.00   9.77   0.38 382.51 221.15
   1.74  828.50 290.75   1.45   0.00   9.69   0.38 382.85 222.66
   1.71  831.40 290.95   1.46   0.00   9.61   0.38 383.17 224.16
   1.68  834.40 291.15   1.46   0.00   9.53   0.38 383.47 225.64
   1.65  837.30 291.35   1.47   0.00   9.45   0.38 383.73 227.10
   1.62  840.30 291.45   1.46   0.00   9.37   0.38 383.94 228.47
   1.59  843.30 291.65   1.47   0.00   9.30   0.38 384.22 229.86
   1.56  846.20 291.85   1.48   0.00   9.23   0.38 384.47 231.25
   1.53  849.20 292.05   1.48   0.00   9.16   0.38 384.67 232.65
   1.50  852.20 292.15   1.48   0.00   9.10   0.38 384.82 233.95
   1.47  855.30 292.35   1.49   0.00   9.03   0.38 385.02 235.28
   1.44  858.30 292.55   1.50   0.00   8.97   0.38 385.17 236.62
